record_id,phase,phase_reason,first_seen_at,updated_at,updated_by
llm_cac4245028ef,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_86cd0a70b36d,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_0aa94a971f38,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_b3d600630ee7,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_3ffedbdb2ab4,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_bdb4c6f116da,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_46b756ac1ee8,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_c6cfd7fea9d9,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_a264e23be4a6,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_70c0f3899693,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_877e08b8b0eb,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_53e60edf6a9e,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_d507f7625e20,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_70a94c584344,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_88e552bc5d52,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_734b2e514835,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_d53b21db6a39,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_898a4f910f67,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_be7ce8035e8d,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_ea5696877b03,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_5131e0e67266,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_16db27ad1f09,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_176568f854de,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_07e39907a1cb,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_7ccfcf4093e6,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_56803f2ae7d2,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_e9f067b58f1e,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_e77c8fda3f72,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_7a0d638d7745,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_234b9c509934,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_2c7c962f3593,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_bce0c02d0323,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_eb5fb0a542ac,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_a50643d3b174,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_ad70acf1d285,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_73f70fb9fc56,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_6d4e9638d7bf,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_22311f041f48,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_d26ac4361bdb,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_0128659cab99,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_08c7b2537bf7,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_39587df38704,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_47ddcfb2909e,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_eac1c14c0e3f,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_9747901375a9,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_e4284f3f07a4,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_1e3846f59ac6,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_5316f29153c4,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_e6a8c816a6e3,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_acf5b6e6282e,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_8bde6a7f40bb,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_a3aecef5cb5f,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_b182ab9cb9e9,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_b27feb7346e5,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_12630ef0a46a,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_afa7a03801a7,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_50bbee6f35d6,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_3aeb069ddc2a,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_9886f8519f9e,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_9f77d4786aaa,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_ba642e5ca674,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_f34f809b2fdc,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_92f42071e8b4,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_e5221a87203c,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_84a8b6ead459,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_9aacbee07bff,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_4637e31c840a,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_00d709e75d7b,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_6e2d2cf9144a,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_764a6090b670,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_4faa0d15d610,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_7edc0fe5921e,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_fe5d2810a511,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_5c0a1c12c74e,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_d37775ef7c6c,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_eedeefa501f0,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_a69fb13a34d3,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_06b2be070dd7,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_11e251cf176e,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_a14323d03303,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_bef299b8ed5d,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_e426b0b9d626,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_2d4f680620da,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_f9b1b8c4a5fe,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_c3e3a6261373,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_6af7d7ddebdd,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_c83c100581e3,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_6284bf45d8a2,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_e525e89ae4c1,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_6e017c65bbf2,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_e8b64d5e587a,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_594f2be32b56,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_3a7b2e1d488f,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_3028d358493d,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_3f495e31a5f6,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_00bea83acd7f,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_51dbdee77544,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_7ddaf2d6bc4c,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_a0ffc9a24389,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_56a65169b44e,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_67cde6499d96,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_fe8beaa0e8d2,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_b3d4c841f0b2,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_8a4d67a3b2dc,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_d129ef51425f,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_d129128f5d82,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_8e370e02bfd6,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_038c34ab5d9b,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_34b0f20ec6dd,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_796141ad48c0,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_949a666b0af6,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_1221984b9e05,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
llm_f5fd191f58e4,Phase 1,Initial registry inference from current ground-truth completeness,2026-06-03T08:18:25Z,2026-06-03T08:18:25Z,phase_manager
